name,team,bye_week,position,adp,name_normalized,match_key,year,fantasy_points,games_played
Tanner McLachlan,CIN,12.0,TE,792.0,tanner mclachlan,tannermclachlan,2024,0.0,2.0
Jawhar Jordan,HOU,14.0,RB,795.0,jawhar jordan,jawharjordan,2024,-1.0,-1.0
Keilan Robinson,PHI,5.0,RB,796.0,keilan robinson,keilanrobinson,2024,0.0,5.0
Jordan Matthews,FA,0.0,TE,798.0,jordan matthews,jordanmatthews,2024,0.0,4.0
Laquon Treadwell,IND,14.0,WR,801.0,laquon treadwell,laquontreadwell,2024,0.0,2.0
Nick Vannett,FA,0.0,TE,802.0,nick vannett,nickvannett,2024,43.9,16.0
Nate Sudfeld,FA,0.0,QB,803.0,nate sudfeld,natesudfeld,2024,-1.0,-1.0
Dwayne Washington,FA,0.0,RB,804.0,dwayne washington,dwaynewashington,2024,-1.0,-1.0
Jeremy McNichols,WAS,14.0,RB,805.0,jeremy mcnichols,jeremymcnichols,2024,63.8,16.0
John Kelly Jr.,FA,0.0,RB,806.0,john kelly,johnkelly,2024,0.0,2.0
Anthony Miller,BAL,14.0,WR,807.0,anthony miller,anthonymiller,2024,2.6,2.0
Jordan Thomas,FA,0.0,TE,811.0,jordan thomas,jordanthomas,2024,-1.0,-1.0
Nick Bawden,FA,0.0,RB,812.0,nick bawden,nickbawden,2024,-1.0,-1.0
Deontay Burnett,FA,0.0,WR,813.0,deontay burnett,deontayburnett,2024,-1.0,-1.0
Deon Cain,FA,0.0,WR,814.0,deon cain,deoncain,2024,-1.0,-1.0
Ross Dwelley,SF,9.0,TE,815.0,ross dwelley,rossdwelley,2024,1.5,16.0
Cam Sims,FA,0.0,WR,816.0,cam sims,camsims,2024,-1.0,-1.0
Luis Perez,FA,0.0,QB,817.0,luis perez,luisperez,2024,-1.0,-1.0
Alex McGough,FA,0.0,QB,818.0,alex mcgough,alexmcgough,2024,-1.0,-1.0
Tim Boyle,TEN,5.0,QB,819.0,tim boyle,timboyle,2024,13.9,3.0
Keith Kirkwood,BAL,14.0,WR,820.0,keith kirkwood,keithkirkwood,2024,-1.0,-1.0
Kevin Rader,FA,0.0,TE,821.0,kevin rader,kevinrader,2024,-1.0,-1.0
Devon Garrison,FA,0.0,TE,822.0,devon garrison,devongarrison,2024,-1.0,-1.0
Patrick Laird,FA,0.0,RB,823.0,patrick laird,patricklaird,2024,-1.0,-1.0
Alex Bachman,LV,10.0,WR,824.0,alex bachman,alexbachman,2024,6.1,6.0
Tom Kennedy,DET,5.0,WR,825.0,tom kennedy,tomkennedy,2024,0.0,4.0
Marcus Simms,FA,0.0,WR,826.0,marcus simms,marcussimms,2024,-1.0,-1.0
James Proche II,TEN,5.0,WR,827.0,james proche,jamesproche,2024,3.1,8.0
Jake Luton,FA,0.0,QB,828.0,jake luton,jakeluton,2024,-1.0,-1.0
Andre Baccellia,ARI,11.0,WR,829.0,andre baccellia,andrebaccellia,2024,-1.0,-1.0
Cody White,SEA,10.0,WR,830.0,cody white,codywhite,2024,6.4,4.0
Dan Chisena,CAR,11.0,WR,831.0,dan chisena,danchisena,2024,6.7,5.0
Tony Jones Jr.,FA,0.0,RB,833.0,tony jones,tonyjones,2024,-1.0,-1.0
Austin Mack,FA,0.0,WR,834.0,austin mack,austinmack,2024,-1.0,-1.0
Jalen Reagor,LAC,5.0,WR,835.0,jalen reagor,jalenreagor,2024,14.7,8.0
Noah Togiai,FA,0.0,TE,836.0,noah togiai,noahtogiai,2024,-1.0,-1.0
Tommy Hudson,FA,0.0,TE,837.0,tommy hudson,tommyhudson,2024,-1.0,-1.0
Mason Kinsey,TEN,5.0,WR,838.0,mason kinsey,masonkinsey,2024,3.7,5.0
Tarik Black,MIA,6.0,WR,840.0,tarik black,tarikblack,2024,-1.0,-1.0
Michael Strachan,WAS,14.0,WR,841.0,michael strachan,michaelstrachan,2024,-1.0,-1.0
Ben Mason,FA,0.0,RB,842.0,ben mason,benmason,2024,-1.0,-1.0
Shi Smith,FA,0.0,WR,843.0,shi smith,shismith,2024,-1.0,-1.0
Demetric Felton Jr.,WAS,14.0,RB,844.0,demetric felton,demetricfelton,2024,-1.0,-1.0
Seth Williams,FA,0.0,WR,846.0,seth williams,sethwilliams,2024,-1.0,-1.0
Racey McMath,FA,0.0,WR,847.0,racey mcmath,raceymcmath,2024,-1.0,-1.0
Jalen Camp,FA,0.0,WR,848.0,jalen camp,jalencamp,2024,-1.0,-1.0
Gerrid Doaks,FA,0.0,RB,849.0,gerrid doaks,gerriddoaks,2024,-1.0,-1.0
Kellen Mond,FA,0.0,QB,850.0,kellen mond,kellenmond,2024,-1.0,-1.0
Gary Brightwell,CIN,12.0,RB,851.0,gary brightwell,garybrightwell,2024,0.0,2.0
Hunter Kampmoyer,FA,0.0,TE,852.0,hunter kampmoyer,hunterkampmoyer,2024,-1.0,-1.0
Jaelon Darden,FA,0.0,WR,853.0,jaelon darden,jaelondarden,2024,1.6,11.0
Stone Smartt,NYJ,12.0,TE,855.0,stone smartt,stonesmartt,2024,34.8,14.0
Grant DuBose,FA,0.0,WR,856.0,grant dubose,grantdubose,2024,3.1,3.0
Colton Dowell,TEN,5.0,WR,857.0,colton dowell,coltondowell,2024,-1.0,-1.0
Evan Hull,PIT,9.0,RB,858.0,evan hull,evanhull,2024,0.0,1.0
Dresser Winn,FA,0.0,QB,859.0,dresser winn,dresserwinn,2024,-1.0,-1.0
Jake Haener,NO,12.0,QB,860.0,jake haener,jakehaener,2024,13.2,8.0
Sean Ryan,FA,0.0,WR,862.0,sean ryan,seanryan,2024,-1.0,-1.0
Zavier Scott,MIN,6.0,WR,863.0,zavier scott,zavierscott,2024,-1.0,-1.0
T.J. Luther,CAR,11.0,WR,865.0,tj luther,tjluther,2024,-1.0,-1.0
Joseph Ngata,FA,0.0,WR,866.0,joseph ngata,josephngata,2024,-1.0,-1.0
Ty Scott,FA,0.0,WR,867.0,ty scott,tyscott,2024,-1.0,-1.0
Jalen Wayne,FA,0.0,WR,868.0,jalen wayne,jalenwayne,2024,-1.0,-1.0
Jalen Cropper,DAL,7.0,WR,870.0,jalen cropper,jalencropper,2024,0.0,1.0
David Durden,FA,0.0,WR,871.0,david durden,daviddurden,2024,-1.0,-1.0
Mohamed Ibrahim,FA,0.0,RB,873.0,mohamed ibrahim,mohamedibrahim,2024,-1.0,-1.0
Jaray Jenkins,FA,0.0,WR,875.0,jaray jenkins,jarayjenkins,2024,-1.0,-1.0
Daniel Arias,FA,0.0,WR,876.0,daniel arias,danielarias,2024,-1.0,-1.0
Blake Whiteheart,CLE,10.0,TE,877.0,blake whiteheart,blakewhiteheart,2024,16.0,10.0
Daewood Davis,FA,0.0,WR,878.0,daewood davis,daewooddavis,2024,-1.0,-1.0
Thayer Thomas,MIN,6.0,WR,880.0,thayer thomas,thayerthomas,2024,-1.0,-1.0
Malik Knowles,SF,9.0,WR,881.0,malik knowles,malikknowles,2024,-1.0,-1.0
Cephus Johnson,III,0.0,WR,882.0,cephus johnson,cephusjohnson,2024,-1.0,-1.0
Shaquan Davis,FA,0.0,WR,883.0,shaquan davis,shaquandavis,2024,-1.0,-1.0
Matt Landers,FA,0.0,WR,884.0,matt landers,mattlanders,2024,-1.0,-1.0
Griffin Hebert,FA,0.0,TE,885.0,griffin hebert,griffinhebert,2024,-1.0,-1.0
Tyrell Shavers,BUF,12.0,WR,886.0,tyrell shavers,tyrellshavers,2024,13.9,3.0
Bryan Thompson,FA,0.0,WR,887.0,bryan thompson,bryanthompson,2024,-1.0,-1.0
Kearis Jackson,FA,0.0,WR,889.0,kearis jackson,kearisjackson,2024,-1.0,-1.0
Jacob Copeland,FA,0.0,WR,890.0,jacob copeland,jacobcopeland,2024,-1.0,-1.0
Izaiah Gathings,FA,0.0,TE,891.0,izaiah gathings,izaiahgathings,2024,-1.0,-1.0
Tanner Taula,TB,11.0,TE,893.0,tanner taula,tannertaula,2024,-1.0,-1.0
Ryan Miller,TB,11.0,WR,894.0,ryan miller,ryanmiller,2024,36.8,10.0
Mitchell Tinsley,CIN,12.0,WR,895.0,mitchell tinsley,mitchelltinsley,2024,-1.0,-1.0
La'Michael Pettway,FA,0.0,TE,896.0,lamichael pettway,lamichaelpettway,2024,-1.0,-1.0
Anthony Gould,IND,14.0,WR,899.0,anthony gould,anthonygould,2024,3.3,7.0
Patrick Murtagh,FA,0.0,TE,900.0,patrick murtagh,patrickmurtagh,2024,-1.0,-1.0
